Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
medicube-pdrn-pink-peptide-serum,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71UNnMF3-fL._SL1500.jpg?v=1770414858,6,סרום PDRN Pink Peptide של Medicube – תמונה 6,,,,
beauty-of-joseon-glow-deep-serum-rice-alpha-arbutin,סרום הבהרה וזוהר אורז וארבוטין — Beauty of Joseon,"<div dir=""rtl"" style=""text-align:right;direction:rtl;line-height:1.7"">
<p><strong>Beauty of Joseon Glow Deep Serum הוא סרום פנים עם תמצית אורז ואלפא ארבוטין, לשגרת טיפוח שמכוונת ללחות, זוהר ומראה עור אחיד יותר.</strong></p>
<p>המרקם הקל מתאים לשילוב בשגרת בוקר או ערב. אלפא ארבוטין הוא רכיב נפוץ במוצרי טיפוח למראה כתמים וגוון לא אחיד, אך מוצר קוסמטי אינו יכול להבטיח העלמה של פיגמנטציה או תוצאה בתוך מספר ימים קבוע.</p>
<h3>רכיבים מרכזיים</h3>
<ul>
<li>
<strong>תמצית אורז:</strong> רכיב טיפוח שמוסיף לחות ותומך בתחושת רכות.</li>
<li>
<strong>אלפא ארבוטין:</strong> משמש במוצרי טיפוח שמיועדים למראה גוון אחיד יותר.</li>
</ul>
<h3>איך משלבים בשגרה?</h3>
<p>לאחר ניקוי, מרחי כמה טיפות לפי הוראות האריזה והמשיכי עם קרם לחות. בבוקר חשוב להשתמש במקדם הגנה כחלק משגרת טיפוח שמכוונת למראה כתמים וגוון אחיד.</p>
<p>אם העור רגיש או אם משלבים מספר רכיבים פעילים, התחילי בהדרגה והפסיקי שימוש במקרה של תגובה חריגה.</p>
</div>",AsiaBeautyMall,Skin Care,Serum,"AsiaBeautyMall, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809738312728,113,shopify,0,deny,manual,45.82,,TRUE,TRUE,8809738312728,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/aec01220da0c665b34e1e37b3b82e594_757x757_e9143517-f4e9-452f-8c0a-0441914d44ed.png?v=1770414440,1,סרום Glow Deep של Beauty of Joseon עם אורז ואלפא ארבוטין,FALSE,סרום אורז ואלפא ארבוטין | Beauty of Joseon,"Glow Deep Serum של Beauty of Joseon עם תמצית אורז ואלפא ארבוטין לשגרת לחות, זוהר ומראה גוון אחיד. 30 מ״ל.",active
beauty-of-joseon-glow-deep-serum-rice-alpha-arbutin,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/d9fb920781dbbb2829a272cf58314d27_757x757_48a407dd-ec41-401c-b20e-b69d295e2524.png?v=1770414440,2,סרום Glow Deep של Beauty of Joseon – תמונה נוספת,,,,
crown-affair-the-renewal-hydrating-hair-mask-vegan-cruelty-free-hair-moisturizer-for-dry-damaged-hair,"Crown Affair The Renewal Hydrating Hair Mask - Vegan, Cruelty-Free Hair Moisturizer for Dry, Damaged Hair","<h2>Revitalize Your Hair with The Renewal Hydrating Hair Mask</h2><p>Tired of dry, damaged hair that lacks luster? The Renewal Hydrating Hair Mask is here to transform your locks. Formulated with nourishing Tsubaki Seed Oil and Yuzu Extract, this luxurious weekly treatment deeply moisturizes and strengthens your hair without weighing it down.</p><p><strong>Experience the Power of Nature:</strong></p><ul>
<li>
<strong>Tsubaki Seed Oil:</strong> Deeply moisturizes, adds shine, and strengthens strands without weight.</li>
<li>
<strong>Yuzu Extract:</strong> Nourishes and increases elasticity, smoothness, and fullness.</li>
</ul><p>Imagine having hair that feels soft, looks vibrant, and is full of life. The Renewal Hydrating Hair Mask makes it possible. Suitable for various hair types (fine, medium, thick) and textures (straight, wavy, curly, coily), it's perfect for anyone seeking intense hydration and repair.</p><h2>Why Choose The Renewal Hydrating Hair Mask?</h2><p>This isn't just another hair mask. It's a commitment to your hair's health, formulated with the finest ingredients and crafted with care. Here's what sets it apart:</p><ul>
<li>
<strong>Clean Beauty:</strong> Free of harmful chemicals like parabens, sulfates, and formaldehydes, making it safe for regular use.</li>
<li>
<strong>Vegan &amp; Cruelty-Free:</strong> Aligns with your values, ensuring no animal testing and no animal-derived ingredients.</li>
<li>
<strong>Lightweight:</strong> Won't weigh your hair down, perfect for daily nourishment.</li>
</ul><h2>Ideal for:</h2><ul>
<li>Busy individuals seeking a quick, effective hair treatment.</li>
<li>Those with dry, damaged, or processed hair.</li>
<li>Anyone prioritizing natural, ethical beauty products.</li>
</ul><h2>Technical Specifications</h2><ul>
<li>
<strong>Key Ingredients:</strong> Tsubaki Seed Oil, Yuzu Extract</li>
<li>
<strong>Hair Type:</strong> Fine, Medium, Thick</li>
<li>
<strong>Hair Texture:</strong> Straight, Wavy, Curly, Coily</li>
<li>
<strong>Product Claims:</strong> Vegan, Gluten-Free, Cruelty-Free</li>
<li>
<strong>Weight:</strong> Approximately 0.3 kg (estimated)</li>
</ul><p>Ready to give your hair the nourishment it deserves? Try The Renewal Hydrating Hair Mask today and experience the transformative power of Crown Affair.</p>",Beauty Care Bag,,Hair Mask,"Beauty Care Bag, Shopify Collective",FALSE,Title,Default Title,,,,,bcb_nosku_48308452753641,300,shopify,0,deny,manual,313.19,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/bIjBheobA2njvRKq0d1ZUlDuipWdRRZzgYBY62jU.jpg?v=1787467574,1,,FALSE,,,draft
the-body-wash-olibanum-radiance-treatment-body-wash-with-vitamin-c-enzymes-for-visibly-radiant-skin,The Body Wash Olibanum - Radiance Treatment Body Wash with Vitamin C & Enzymes for Visibly Radiant Skin,"<h2>Experience Radiant Skin with The Body Wash Olibanum</h2><p>Are you tired of dull, lackluster skin? Do you struggle to find a body wash that not only cleanses but also provides a radiance treatment? Look no further than The Body Wash Olibanum, expertly formulated with vitamin C, enzymes, and niacinamide to leave your skin visibly radiant and refreshed.</p><p>This daily body cleanser is designed for individuals seeking radiant skin, those interested in skincare with natural ingredients, and consumers looking for hypoallergenic and non-comedogenic products. The unique blend of ingredients works synergistically to provide multiple benefits, making it an ideal solution for your skincare needs.</p><h3>Unlock the Power of Key Ingredients</h3><ul>
<li>
<strong>Vitamin C</strong>: Tetrahexyldecyl ascorbate visibly fades spots and reverses dullness, leaving your skin with a brighter, more even tone.</li>
<li>
<strong>Multi-Enzyme Blend</strong>: Bromelain, papain, and superoxide dismutase support radiant skin by promoting healthier-looking skin and reducing the appearance of dullness.</li>
<li>
<strong>Pure Olibanum Oil</strong>: Comforts the skin and provides a soothing experience, perfect for sensitive skin types.</li>
</ul><p>With The Body Wash Olibanum, you can enjoy a range of customer benefits, including visibly improved skin radiance, reduced appearance of spots and dullness, and a gentle, non-irritating cleansing experience. The product is dermatologist-tested, hypoallergenic, and non-comedogenic, ensuring it is suitable for even the most sensitive skin.</p><h2>Why Choose The Body Wash Olibanum?</h2><p>This product stands out from the rest due to its unique formulation and commitment to clean and planet-aware practices. The Body Wash Olibanum is free from SLS/SLES, making it gentle on skin and avoiding harsh sulfates. The brand is dedicated to making meaningful environmental commitments, including sustainable ingredients and sourcing, packaging, and corporate commitments.</p><h3>Ideal Use Cases &amp; Scenarios</h3><p>The Body Wash Olibanum is perfect for daily use, whether you're looking to start your day with a refreshing cleanse or unwind after a workout. It's also an excellent addition to your self-care routine, providing a soothing and comforting experience.</p><h2>Technical Specifications</h2><ul>
<li>
<strong>Key Ingredients:</strong> Vitamin C, Multi-Enzyme Blend, Pure Olibanum Oil</li>
<li>
<strong>Product Claims:</strong> Dermatologist-tested, hypoallergenic, non-comedogenic</li>
<li>
<strong>Free From:</strong> SLS/SLES</li>
</ul><p>Ready to experience the transformative power of The Body Wash Olibanum? Click 'Add to Cart' now and start your journey to visibly radiant skin!</p>",Beauty Care Bag,,Cleanser,"Beauty Care Bag, Shopify Collective",FALSE,Title,Default Title,,,,,bcb_nosku_48308310212841,300,shopify,0,deny,manual,211.31,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/xNAmy5FKVu2OExXRvh8UnLBu5Jrzy4taDiZXecrI.jpg?v=1787467609,1,,FALSE,,,draft
beauty-of-joseon-relief-sun-aqua-fresh-rice-b5-spf-50-pa-2-packs,זוג קרמי הגנה Relief Sun Aqua-Fresh Rice + B5 SPF50+ PA++++,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>זוג קרמי הגנה קלילים עם מי זרעי אורז ופנתנול, שמעניקים SPF50+ PA++++, לחות וגימור רענן ללא שכבה לבנה.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>SPF50+ PA++++</li>
<li>מי זרעי אורז + פנתנול</li>
<li>מרקם תחליבי קליל שנספג במהירות</li>
<li>ללא תחושת שמנוניות או שכבה לבנה לפי נתוני היצרן</li>
</ul>
<p><strong>כמות / גודל:</strong> 50 מ״ל × 2</p>
<h3>איך משתמשים</h3>
<p>כשלב האחרון בשגרת הבוקר, מרחי כמות נדיבה ואחידה על אזורים החשופים לשמש.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> עיצוב האריזה עשוי להשתנות ללא הודעה מוקדמת.</p>
<h2>למי המוצר מתאים</h2>
<p>למי שמחפשת הגנה יומיומית מהשמש כחלק קבוע משגרת הבוקר, עם מרקם שנוח לשלב מעל טיפוח ומתחת לאיפור.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",Beauty of Joseon,Sunscreen,Sunscreen,"Beauty of Joseon, K-Beauty, K-Beauty: Sun, Korean Beauty, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809968130864,227,shopify,0,deny,manual,139.90,,TRUE,TRUE,8809968130864,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/beauty-of-joseon-relief-sun-aqua-fresh-rice-b5-spf-50-pa-2-packs-tiger-catalog.webp?v=1788179000,1,זוג קרמי הגנה Relief Sun Aqua-Fresh Rice + B5 SPF50+ PA++++ של Beauty of Joseon,FALSE,זוג קרמי הגנה Relief Sun Aqua-Fresh Rice + B5 | Beauty of Joseon,"זוג קרמי הגנה קלילים עם מי זרעי אורז ופנתנול, שמעניקים SPF50+ PA++++, לחות וגימור רענן ללא שכבה לבנה. מחיר בישראל ומשלוח לכל הארץ.",active
beauty-of-joseon-relief-sun-aqua-fresh-rice-b5-spf-50-pa-2-packs,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/a4d9267d-4fd9-45a6-b289-0c2b07068932.webp?v=1788158706,2,זוג קרמי Relief Sun Aqua-Fresh של Beauty of Joseon – תמונה 2,,,,
beauty-of-joseon-relief-sun-aqua-fresh-rice-b5-spf-50-pa-2-packs,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/1_42282b25-8978-4dd5-973c-690709ac0d71.png?v=1788158707,3,זוג קרמי Relief Sun Aqua-Fresh של Beauty of Joseon – תמונה 3,,,,
beauty-of-joseon-matte-sun-stick-mugwort-camelia-spf-50-pa,סטיק הגנה Matte Sun Stick SPF50+ PA++++,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>סטיק הגנה קומפקטי עם SPF50+ PA++++ וגימור מאט, שנועד לחידוש נוח במהלך היום בלי תחושה שמנונית או דביקה.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>SPF50+ PA++++</li>
<li>גימור מאט עם אבקת סיליקה לשליטה בתחושת השומן</li>
<li>פורמט קומפקטי ונוח לנשיאה</li>
<li>אין צורך למרוח עם הידיים</li>
</ul>
<p><strong>כמות / גודל:</strong> 18 גרם</p>
<h3>איך משתמשים</h3>
<p>העבירי בעדינות על אזורים הזקוקים להגנה מהשמש. לפי הוראות היצרן יש לחדש כל 2–3 שעות. הימנעי מלחץ חזק על הסטיק.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> מריחה מעל איפור עלולה להזיז חלק ממנו בשל החיכוך.</p>
<h2>למי המוצר מתאים</h2>
<p>למי שמחפשת הגנה יומיומית מהשמש כחלק קבוע משגרת הבוקר, עם מרקם שנוח לשלב מעל טיפוח ומתחת לאיפור.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",Beauty of Joseon,Sunscreen,Sunscreen,"Beauty of Joseon, K-Beauty, K-Beauty: Sun, Korean Beauty, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809864766884,113,shopify,0,deny,manual,79.90,,TRUE,TRUE,8809864766884,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/beauty-of-joseon-matte-sun-stick-mugwort-camelia-spf-50-pa-tiger-catalog.webp?v=1788178988,1,סטיק הגנה Matte Sun Stick SPF50+ PA++++ של Beauty of Joseon,FALSE,סטיק הגנה Matte Sun Stick SPF50+ PA++++ | Beauty of Joseon,"סטיק הגנה קומפקטי עם SPF50+ PA++++ וגימור מאט, שנועד לחידוש נוח במהלך היום בלי תחושה שמנונית או דביקה. מחיר בישראל ומשלוח לכל הארץ.",active
beauty-of-joseon-matte-sun-stick-mugwort-camelia-spf-50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/4178-5P0TqL._SL1500.jpg?v=1788158707,2,סטיק הגנה Matte Sun Stick של Beauty of Joseon – תמונה 2,,,,
beauty-of-joseon-matte-sun-stick-mugwort-camelia-spf-50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61HnyItDjlL._SL1500.jpg?v=1788158707,3,סטיק הגנה Matte Sun Stick של Beauty of Joseon – תמונה 3,,,,
beauty-of-joseon-matte-sun-stick-mugwort-camelia-spf-50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61iA_k1tNdL._SL1500.jpg?v=1788158707,4,סטיק הגנה Matte Sun Stick של Beauty of Joseon – תמונה 4,,,,
beauty-of-joseon-glow-serum-propolis-niacinamide,סרום Glow פרופוליס + ניאצינאמיד,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>סרום קליל עם 60% תמצית פרופוליס, 2% ניאצינאמיד ו־0.5% BHA, שנועד לאיזון תחושת השומן והלחות ולטיפוח מראה נקבוביות.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>60% תמצית פרופוליס</li>
<li>2% ניאצינאמיד</li>
<li>0.5% BHA</li>
<li>מתאים לכל סוגי העור לפי היצרן</li>
</ul>
<p><strong>כמות / גודל:</strong> 30 מ״ל</p>
<h3>איך משתמשים</h3>
<p>מרחי 2–3 טיפות על הפנים וטפחי בעדינות עד לספיגה.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> מכיל BHA. יש לעיין בהוראות ובאזהרות היצרן לפני השימוש.</p>
<h2>למי המוצר מתאים</h2>
<p>לעור שנראה עמום או לא אחיד ולמי שרוצה להוסיף לשגרה שלב ממוקד לזוהר, לחות ומראה רענן יותר.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>אחרי ניקוי וטונר ולפני קרם לחות. מתחילים בכמות קטנה ומאפשרים למוצר להיספג לפני השלב הבא.</p>
<p><strong>טיפ קטן:</strong> אם זו הפעם הראשונה שלך עם רכיבים פעילים, התחילי בהדרגה ואל תעמיסי כמה מוצרים פעילים חדשים באותו ערב.</p>
<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>אחרי ניקוי וטונר ולפני קרם לחות. מתחילים בכמות קטנה ומאפשרים למוצר להיספג לפני השלב הבא.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",Beauty of Joseon,Skin Care,Serum,"Beauty of Joseon, K-Beauty, K-Beauty: Glow, Korean Beauty, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809657114960,113,shopify,0,deny,manual,69.90,,TRUE,TRUE,8809657114960,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/beauty-of-joseon-glow-serum-propolis-niacinamide-tiger-catalog.webp?v=1788178985,1,סרום Glow פרופוליס + ניאצינאמיד של Beauty of Joseon,FALSE,סרום Glow פרופוליס + ניאצינאמיד | Beauty of Joseon,"סרום קליל עם 60% תמצית פרופוליס, 2% ניאצינאמיד ו־0.5% BHA, שנועד לאיזון תחושת השומן והלחות ולטיפוח מראה נקבוביות. מחיר בישראל ומשלוח לכל הארץ.",active
